21/08/2020;00:01:14;25.0
21/08/2020;00:02:43;25.0
21/08/2020;00:04:13;25.0
21/08/2020;00:05:43;25.0
21/08/2020;00:07:13;25.0
21/08/2020;00:08:43;25.0
21/08/2020;00:10:13;25.0
21/08/2020;00:11:43;25.0
21/08/2020;00:13:13;25.0
21/08/2020;00:14:43;25.0
21/08/2020;00:16:13;25.0
21/08/2020;00:17:43;25.0
21/08/2020;00:19:13;25.0
21/08/2020;00:20:43;25.0
21/08/2020;00:22:14;24.0
21/08/2020;00:23:43;24.0
21/08/2020;00:25:13;24.0
21/08/2020;00:26:43;24.0
21/08/2020;00:28:13;24.0
21/08/2020;00:29:43;24.0
21/08/2020;00:31:13;24.0
21/08/2020;00:32:43;24.0
21/08/2020;00:34:13;24.0
21/08/2020;00:35:43;24.0
21/08/2020;00:37:13;24.0
21/08/2020;00:38:43;24.0
21/08/2020;00:40:13;24.0
21/08/2020;00:41:43;24.0
21/08/2020;00:43:13;24.0
21/08/2020;00:44:43;24.0
21/08/2020;00:46:13;24.0
21/08/2020;00:47:44;25.0
21/08/2020;00:49:13;25.0
21/08/2020;00:50:43;25.0
21/08/2020;00:52:13;25.0
21/08/2020;00:53:43;25.0
21/08/2020;00:55:13;25.0
21/08/2020;00:56:43;25.0
21/08/2020;00:58:13;25.0
21/08/2020;00:59:43;25.0
21/08/2020;01:01:13;25.0
21/08/2020;01:02:43;25.0
21/08/2020;01:04:13;25.0
21/08/2020;01:05:43;25.0
21/08/2020;01:07:14;24.0
21/08/2020;01:08:43;24.0
21/08/2020;01:10:13;24.0
21/08/2020;01:11:43;24.0
21/08/2020;01:13:13;24.0
21/08/2020;01:14:43;24.0
21/08/2020;01:16:13;24.0
21/08/2020;01:17:43;24.0
21/08/2020;01:19:13;24.0
21/08/2020;01:20:43;24.0
21/08/2020;01:22:13;24.0
21/08/2020;01:23:43;24.0
21/08/2020;01:25:13;24.0
21/08/2020;01:26:43;24.0
21/08/2020;01:28:13;24.0
21/08/2020;01:29:43;24.0
21/08/2020;01:31:13;25.0
21/08/2020;01:32:43;25.0
21/08/2020;01:34:13;25.0
21/08/2020;01:35:43;25.0
21/08/2020;01:37:13;25.0
21/08/2020;01:38:43;25.0
21/08/2020;01:40:13;25.0
21/08/2020;01:41:43;25.0
21/08/2020;01:43:13;25.0
21/08/2020;01:44:43;25.0
21/08/2020;01:46:13;25.0
21/08/2020;01:47:43;25.0
21/08/2020;01:49:13;25.0
21/08/2020;01:50:43;24.0
21/08/2020;01:52:13;24.0
21/08/2020;01:53:43;24.0
21/08/2020;01:55:13;24.0
21/08/2020;01:56:43;24.0
21/08/2020;01:58:13;24.0
21/08/2020;01:59:43;24.0
21/08/2020;02:01:13;24.0
21/08/2020;02:02:43;24.0
21/08/2020;02:04:13;24.0
21/08/2020;02:05:43;24.0
21/08/2020;02:07:13;24.0
21/08/2020;02:08:43;24.0
21/08/2020;02:10:13;24.0
21/08/2020;02:11:43;25.0
21/08/2020;02:13:13;24.0
21/08/2020;02:14:43;25.0
21/08/2020;02:16:13;25.0
21/08/2020;02:17:43;25.0
21/08/2020;02:19:13;25.0
21/08/2020;02:20:43;25.0
21/08/2020;02:22:13;25.0
21/08/2020;02:23:43;25.0
21/08/2020;02:25:13;25.0
21/08/2020;02:26:43;25.0
21/08/2020;02:28:13;25.0
21/08/2020;02:29:43;25.0
21/08/2020;02:31:13;25.0
21/08/2020;02:32:43;25.0
21/08/2020;02:34:13;25.0
21/08/2020;02:35:43;25.0
21/08/2020;02:37:16;24.0
21/08/2020;02:38:43;25.0
21/08/2020;02:40:14;24.0
21/08/2020;02:41:43;24.0
21/08/2020;02:43:13;24.0
21/08/2020;02:44:43;24.0
21/08/2020;02:46:13;24.0
21/08/2020;02:47:43;24.0
21/08/2020;02:49:13;24.0
21/08/2020;02:50:43;24.0
21/08/2020;02:52:13;24.0
21/08/2020;02:53:43;24.0
21/08/2020;02:55:13;24.0
21/08/2020;02:56:43;24.0
21/08/2020;02:58:13;24.0
21/08/2020;02:59:43;24.0
21/08/2020;03:01:13;24.0
21/08/2020;03:02:43;25.0
21/08/2020;03:04:13;24.0
21/08/2020;03:05:43;25.0
21/08/2020;03:07:13;25.0
21/08/2020;03:08:43;25.0
21/08/2020;03:10:13;25.0
21/08/2020;03:11:43;25.0
21/08/2020;03:13:13;25.0
21/08/2020;03:14:43;25.0
21/08/2020;03:16:13;25.0
21/08/2020;03:17:43;25.0
21/08/2020;03:19:13;25.0
21/08/2020;03:20:43;25.0
21/08/2020;03:22:13;25.0
21/08/2020;03:23:43;25.0
